,Date,Ticker,Price,stock_p_change,Status
2987,12/13/2016,EQR,61.22,7.2,1
2988,12/30/2016,EQR,62.89,1.89,0
2989,10/23/2017,EQR,66.67,-3.88,0
2990,11/28/2017,EQR,66.9,-4.22,0
2991,12/14/2017,EQR,65.4,-2.02,0
2992,12/12/2013,EQT,86.59,-9.2,0
2993,12/31/2013,EQT,89.19,-15.57,0
2994,10/22/2014,EQT,82.43,-17.47,0
2995,11/25/2014,EQT,93.0,-37.67,0
2996,12/12/2014,EQT,78.62,-26.27,0
2997,12/31/2014,EQT,75.3,-31.04,0
2998,10/22/2015,EQT,68.03,-5.63,0
2999,11/25/2015,EQT,57.97,21.06,1
3000,12/14/2015,EQT,47.89,47.73,1
3001,12/31/2015,EQT,51.93,25.69,1
3002,10/21/2016,EQT,64.2,-2.01,0
3003,11/25/2016,EQT,70.0,-16.89,0
3004,12/13/2016,EQT,70.75,-19.7,0
3005,12/30/2016,EQT,65.27,-15.23,0
3006,10/23/2017,EQT,62.94,-12.09,0
3007,11/28/2017,EQT,56.87,-2.71,0
3008,12/14/2017,EQT,56.01,-1.21,0
3009,12/12/2013,ESRX,66.71,24.24,1
3010,12/31/2013,ESRX,70.24,20.54,1
3011,10/22/2014,ESRX,73.0,13.27,1
3012,11/25/2014,ESRX,81.52,5.25,1
3013,12/12/2014,ESRX,82.88,3.52,0
3014,12/31/2014,ESRX,84.67,3.24,0
3015,10/22/2015,ESRX,82.69,-15.82,0
3016,11/25/2015,ESRX,85.8,-11.31,0
3017,12/14/2015,ESRX,85.82,-14.74,0
3018,12/31/2015,ESRX,87.41,-21.3,0
3019,10/21/2016,ESRX,69.61,-17.01,0
3020,11/25/2016,ESRX,76.9,-19.22,0
3021,12/13/2016,ESRX,73.17,-6.29,0
3022,12/30/2016,ESRX,68.79,8.85,1
3023,10/23/2017,ESRX,58.65,27.67,1
3024,11/28/2017,ESRX,61.44,21.87,1
3025,12/14/2017,ESRX,69.02,8.49,1
3026,12/12/2013,ESV,52.34,-50.17,0
3027,12/31/2013,ESV,51.53,-43.94,0
3028,10/22/2014,ESV,35.88,-54.38,0
3029,11/25/2014,ESV,37.57,-54.46,0
3030,12/12/2014,ESV,26.08,-34.39,0
3031,12/31/2014,ESV,28.89,-47.01,0
3032,10/22/2015,ESV,16.37,-45.75,0
3033,11/25/2015,ESV,17.11,-50.03,0
3034,12/14/2015,ESV,15.11,-27.53,0
3035,12/31/2015,ESV,15.31,-36.58,0
3036,10/21/2016,ESV,8.88,,0
3037,11/25/2016,ESV,8.47,,0
3038,12/13/2016,ESV,10.95,,0
3039,12/30/2016,ESV,9.71,,0
3040,10/23/2017,ESV,,,0
3041,11/28/2017,ESV,,,0
3042,12/14/2017,ESV,,,0
3043,12/12/2013,ETFC,18.4,22.72,1
3044,12/31/2013,ETFC,19.64,23.47,1
3045,10/22/2014,ETFC,20.7,30.77,1
3046,11/25/2014,ETFC,22.88,32.21,1
3047,12/12/2014,ETFC,22.58,33.97,1
3048,12/31/2014,ETFC,24.25,22.23,1
3049,10/22/2015,ETFC,27.07,8.98,1
3050,11/25/2015,ETFC,30.25,11.7,1
3051,12/14/2015,ETFC,29.01,20.37,1
3052,12/31/2015,ETFC,29.64,16.9,1
3053,10/21/2016,ETFC,29.5,48.88,1
3054,11/25/2016,ETFC,34.67,29.05,1
3055,12/13/2016,ETFC,34.92,39.46,1
3056,12/30/2016,ETFC,34.65,42.83,1
3057,10/23/2017,ETFC,42.75,15.77,1
3058,11/28/2017,ETFC,46.31,6.87,1
3059,12/14/2017,ETFC,48.43,2.19,0
3060,12/12/2013,ETN,61.9,-5.74,0
3061,12/31/2013,ETN,66.76,-8.22,0
3062,10/22/2014,ETN,54.69,-8.16,0
3063,11/25/2014,ETN,62.63,-13.65,0
3064,12/12/2014,ETN,58.35,-7.32,0
3065,12/31/2014,ETN,61.27,-20.74,0
3066,10/22/2015,ETN,50.23,21.72,1
3067,11/25/2015,ETN,54.08,17.4,1
3068,12/14/2015,ETN,47.01,41.88,1
3069,12/31/2015,ETN,48.56,33.86,1
3070,10/21/2016,ETN,61.14,26.58,1
3071,11/25/2016,ETN,64.72,17.77,1
3072,12/13/2016,ETN,66.7,16.3,1
3073,12/30/2016,ETN,65.0,19.11,1
3074,10/23/2017,ETN,77.89,-0.6,0
3075,11/28/2017,ETN,76.85,0.74,0
3076,12/14/2017,ETN,76.44,1.28,0
3077,12/12/2013,ETR,51.51,47.76,1
3078,12/31/2013,ETR,53.23,44.77,1
3079,10/22/2014,ETR,70.59,-9.63,0
3080,11/25/2014,ETR,71.62,-14.81,0
3081,12/12/2014,ETR,76.11,-19.84,0
3082,12/31/2014,ETR,77.06,-18.17,0
3083,10/22/2015,ETR,63.79,10.94,1
3084,11/25/2015,ETR,61.01,8.29,1
3085,12/14/2015,ETR,60.36,16.37,1
3086,12/31/2015,ETR,63.06,12.51,1
3087,10/21/2016,ETR,70.77,19.63,1
3088,11/25/2016,ETR,67.15,27.34,1
3089,12/13/2016,ETR,70.24,18.62,1
3090,12/30/2016,ETR,70.95,13.46,1
3091,10/23/2017,ETR,85.23,-5.55,0
3092,11/28/2017,ETR,86.34,-6.76,0
3093,12/14/2017,ETR,82.66,-2.61,0
3094,12/12/2013,EW,30.81,109.15,1
3095,12/31/2013,EW,32.88,93.7,1
3096,10/22/2014,EW,52.63,41.16,1
3097,11/25/2014,EW,63.78,28.3,1
3098,12/12/2014,EW,64.44,26.99,1
3099,12/31/2014,EW,63.69,24.01,1
3100,10/22/2015,EW,74.29,58.41,1
3101,11/25/2015,EW,81.83,9.01,1
3102,12/14/2015,EW,80.53,10.98,1
3103,12/31/2015,EW,78.98,18.64,1
3104,10/21/2016,EW,117.68,-5.51,0
3105,11/25/2016,EW,85.8,26.82,1
3106,12/13/2016,EW,89.37,29.13,1
3107,12/30/2016,EW,93.7,20.77,1
3108,10/23/2017,EW,114.11,-0.83,0
3109,11/28/2017,EW,113.21,-0.04,0
3110,12/14/2017,EW,114.31,-1.01,0
3111,12/12/2013,EXC,24.19,33.73,1
3112,12/31/2013,EXC,23.75,40.63,1
3113,10/22/2014,EXC,31.15,-7.8,0
3114,11/25/2014,EXC,31.69,-18.18,0
3115,12/12/2014,EXC,32.35,-19.85,0
3116,12/31/2014,EXC,33.4,-22.19,0
3117,10/22/2015,EXC,28.72,8.91,1
3118,11/25/2015,EXC,25.93,21.83,1
3119,12/14/2015,EXC,23.83,44.73,1
3120,12/31/2015,EXC,25.99,32.82,1
3121,10/21/2016,EXC,31.28,26.66,1
3122,11/25/2016,EXC,31.69,30.96,1
3123,12/13/2016,EXC,34.49,19.25,1
3124,12/30/2016,EXC,34.52,12.95,1
3125,10/23/2017,EXC,39.74,-1.89,0
3126,11/28/2017,EXC,41.96,-7.08,0
3127,12/14/2017,EXC,40.81,-4.46,0
3128,12/12/2013,EXPD,40.44,6.28,1
3129,12/31/2013,EXPD,41.98,2.24,0
3130,10/22/2014,EXPD,38.61,28.15,1
3131,11/25/2014,EXPD,43.42,9.81,1
3132,12/12/2014,EXPD,42.98,10.94,1
3133,12/31/2014,EXPD,42.92,2.63,0
3134,10/22/2015,EXPD,49.48,-0.89,0
3135,11/25/2015,EXPD,47.68,7.3,1
3136,12/14/2015,EXPD,45.66,21.0,1
3137,12/31/2015,EXPD,44.05,19.27,1
3138,10/21/2016,EXPD,49.04,19.68,1
3139,11/25/2016,EXPD,52.3,14.38,1
3140,12/13/2016,EXPD,55.25,17.29,1
3141,12/30/2016,EXPD,52.54,24.11,1
3142,10/23/2017,EXPD,59.19,10.17,1
3143,11/28/2017,EXPD,61.27,6.43,1
3144,12/14/2017,EXPD,64.06,1.8,0
3145,12/12/2013,EXPE,60.48,41.1,1
3146,12/31/2013,EXPE,67.37,23.53,1
3147,10/22/2014,EXPE,76.88,62.73,1
3148,11/25/2014,EXPE,83.66,45.19,1
3149,12/12/2014,EXPE,85.34,42.34,1
3150,12/31/2014,EXPE,83.22,46.77,1
3151,10/22/2015,EXPE,125.11,0.87,0
3152,11/25/2015,EXPE,121.47,3.2,0
3153,12/14/2015,EXPE,122.14,-2.59,0
3154,12/31/2015,EXPE,122.14,-8.06,0
3155,10/21/2016,EXPE,126.2,20.36,1
3156,11/25/2016,EXPE,126.17,0.64,0
3157,12/13/2016,EXPE,118.98,-0.36,0
3158,12/30/2016,EXPE,112.29,7.15,1
3159,10/23/2017,EXPE,150.31,-19.95,0
3160,11/28/2017,EXPE,125.68,-4.26,0
3161,12/14/2017,EXPE,119.9,0.35,0
3162,12/12/2013,EXPR,18.18,-26.79,0
3163,12/31/2013,EXPR,18.67,-21.32,0
3164,10/22/2014,EXPR,14.32,33.31,1
3165,11/25/2014,EXPR,14.91,21.66,1
3166,12/12/2014,EXPR,13.31,36.29,1
3167,12/31/2014,EXPR,14.69,17.63,1
3168,10/22/2015,EXPR,19.09,-38.08,0
3169,11/25/2015,EXPR,18.14,-23.54,0
3170,12/14/2015,EXPR,17.22,-29.56,0
3171,12/31/2015,EXPR,17.28,-37.73,0
3172,10/21/2016,EXPR,11.82,-46.36,0
3173,11/25/2016,EXPR,13.74,-43.01,0
3174,12/13/2016,EXPR,12.13,-9.65,0
3175,12/30/2016,EXPR,10.76,-0.74,0
3176,10/23/2017,EXPR,6.9,54.78,1
3177,11/28/2017,EXPR,8.78,21.64,1
3178,12/14/2017,EXPR,10.36,3.09,0
3179,12/12/2013,F,13.51,-5.55,0
3180,12/31/2013,F,12.72,3.69,0
3181,10/22/2014,F,11.92,14.6,1
3182,11/25/2014,F,13.34,-3.45,0
3183,12/12/2014,F,12.76,0.94,0
3184,12/31/2014,F,13.19,-5.46,0
3185,10/22/2015,F,13.66,-17.72,0
3186,11/25/2015,F,12.88,-13.28,0
3187,12/14/2015,F,12.06,0.25,0
3188,12/31/2015,F,12.47,-7.86,0
3189,10/21/2016,F,11.24,7.12,1
3190,11/25/2016,F,11.4,5.88,1
3191,12/13/2016,F,12.09,4.47,0
3192,12/30/2016,F,11.49,8.79,1
3193,10/23/2017,F,12.04,3.82,0
3194,11/28/2017,F,12.21,2.38,0
3195,12/14/2017,F,12.46,0.32,0
3196,12/12/2013,FAST,41.73,0.38,0
3197,12/31/2013,FAST,42.72,2.36,0
3198,10/22/2014,FAST,38.16,-5.32,0
3199,11/25/2014,FAST,41.67,-9.17,0
3200,12/12/2014,FAST,41.89,-9.64,0
3201,12/31/2014,FAST,43.73,-11.82,0
3202,10/22/2015,FAST,36.13,3.32,0
3203,11/25/2015,FAST,37.85,16.33,1
3204,12/14/2015,FAST,37.69,25.44,1
3205,12/31/2015,FAST,38.56,18.52,1
3206,10/21/2016,FAST,37.33,28.9,1
3207,11/25/2016,FAST,45.11,8.07,1
3208,12/13/2016,FAST,47.28,12.33,1
3209,12/30/2016,FAST,45.7,19.72,1
3210,10/23/2017,FAST,48.59,12.6,1
3211,11/28/2017,FAST,50.4,8.55,1
3212,12/14/2017,FAST,52.54,4.13,0
3213,12/12/2013,FB,51.83,50.16,1
3214,12/31/2013,FB,54.65,42.76,1
3215,10/22/2014,FB,78.37,27.18,1
3216,11/25/2014,FB,75.63,39.38,1
3217,12/12/2014,FB,77.83,35.44,1
3218,12/31/2014,FB,78.02,34.15,1
3219,10/22/2015,FB,99.67,32.51,1
3220,11/25/2015,FB,105.41,15.52,1
3221,12/14/2015,FB,104.66,14.95,1
3222,12/31/2015,FB,104.66,9.93,1
3223,10/21/2016,FB,132.07,33.29,1
3224,11/25/2016,FB,120.38,50.25,1
3225,12/13/2016,FB,120.31,48.2,1
3226,12/30/2016,FB,115.05,54.39,1
3227,10/23/2017,FB,171.27,3.71,0
3228,11/28/2017,FB,182.42,-2.63,0
3229,12/14/2017,FB,178.39,-0.43,0
3230,12/12/2013,FCX,32.27,-34.12,0
3231,12/31/2013,FCX,35.51,-35.79,0
3232,10/22/2014,FCX,30.15,-60.13,0
3233,11/25/2014,FCX,28.58,-71.66,0
3234,12/12/2014,FCX,21.26,-61.9,0
3235,12/31/2014,FCX,22.8,-70.31,0
3236,10/22/2015,FCX,12.02,-16.47,0
3237,11/25/2015,FCX,8.1,79.14,1
3238,12/14/2015,FCX,6.46,132.82,1
3239,12/31/2015,FCX,6.77,94.83,1
3240,10/21/2016,FCX,10.04,47.71,1
3241,11/25/2016,FCX,16.0,-11.0,0
3242,12/13/2016,FCX,15.04,8.51,1
3243,12/30/2016,FCX,13.19,41.7,1
3244,10/23/2017,FCX,14.81,26.2,1
3245,11/28/2017,FCX,14.21,31.53,1
3246,12/14/2017,FCX,16.19,15.44,1
3247,12/12/2013,FDO,63.33,25.14,1
3248,12/31/2013,FDO,64.09,23.59,1
3249,10/22/2014,FDO,76.96,,0
3250,11/25/2014,FDO,78.68,,0
3251,12/12/2014,FDO,79.25,,0
3252,12/31/2014,FDO,79.21,,0
3253,10/22/2015,FDO,,,0
3254,11/25/2015,FDO,,,0
3255,12/14/2015,FDO,,,0
3256,12/31/2015,FDO,,,0
3257,10/21/2016,FDO,,,0
3258,11/25/2016,FDO,,,0
3259,12/13/2016,FDO,,,0
3260,12/30/2016,FDO,,,0
3261,10/23/2017,FDO,,,0
3262,11/28/2017,FDO,,,0
3263,12/14/2017,FDO,,,0
3264,12/12/2013,FDX,132.79,29.58,1
3265,12/31/2013,FDX,140.03,21.39,1
3266,10/22/2014,FDX,154.94,1.32,0
3267,11/25/2014,FDX,170.96,-6.63,0
3268,12/12/2014,FDX,172.07,-7.24,0
3269,12/31/2014,FDX,169.98,-13.7,0
3270,10/22/2015,FDX,156.99,7.46,1
3271,11/25/2015,FDX,159.62,16.83,1
3272,12/14/2015,FDX,141.47,41.13,1
3273,12/31/2015,FDX,146.69,26.07,1
3274,10/21/2016,FDX,168.7,31.77,1
3275,11/25/2016,FDX,189.84,14.74,1
3276,12/13/2016,FDX,199.65,21.22,1
3277,12/30/2016,FDX,184.93,35.2,1
3278,10/23/2017,FDX,225.34,10.96,1
3279,11/28/2017,FDX,218.51,14.42,1
3280,12/14/2017,FDX,238.5,4.83,0
3281,12/12/2013,FE,26.75,21.53,1
3282,12/31/2013,FE,27.41,23.46,1
3283,10/22/2014,FE,30.54,-4.81,0
3284,11/25/2014,FE,31.46,-11.06,0
3285,12/12/2014,FE,32.51,-13.93,0
3286,12/31/2014,FE,33.84,-15.19,0
3287,10/22/2015,FE,29.07,6.64,1
3288,11/25/2015,FE,27.98,7.68,1
3289,12/14/2015,FE,28.02,6.53,1
3290,12/31/2015,FE,28.7,1.88,0
3291,10/21/2016,FE,31.0,0.97,0
3292,11/25/2016,FE,30.35,12.82,1
3293,12/13/2016,FE,29.85,8.11,1
3294,12/30/2016,FE,29.24,3.69,0
3295,10/23/2017,FE,31.44,-3.56,0
3296,11/28/2017,FE,33.54,-9.6,0
3297,12/14/2017,FE,32.12,-5.6,0
3298,12/12/2013,FFIV,81.99,59.21,1
3299,12/31/2013,FFIV,90.86,43.59,1
3300,10/22/2014,FFIV,112.74,6.92,1
3301,11/25/2014,FFIV,130.17,-21.03,0
3302,12/12/2014,FFIV,130.54,-21.26,0
3303,12/31/2014,FFIV,130.47,-25.68,0
3304,10/22/2015,FFIV,120.54,-2.05,0
3305,11/25/2015,FFIV,102.79,39.87,1
3306,12/14/2015,FFIV,96.31,47.81,1
3307,12/31/2015,FFIV,96.96,49.26,1
3308,10/21/2016,FFIV,118.07,-1.13,0
3309,11/25/2016,FFIV,144.12,-15.33,0
3310,12/13/2016,FFIV,142.36,-7.98,0
3311,12/30/2016,FFIV,144.72,-8.96,0
3312,10/23/2017,FFIV,118.27,11.4,1
3313,11/28/2017,FFIV,126.67,4.01,0
3314,12/14/2017,FFIV,130.23,1.17,0
3315,12/12/2013,FHN,10.4,17.02,1
3316,12/31/2013,FHN,10.85,18.43,1
3317,10/22/2014,FHN,11.24,17.88,1
3318,11/25/2014,FHN,12.24,16.58,1
3319,12/12/2014,FHN,12.17,17.26,1
3320,12/31/2014,FHN,12.85,8.72,1
3321,10/22/2015,FHN,13.25,12.15,1
3322,11/25/2015,FHN,14.27,26.77,1
3323,12/14/2015,FHN,13.63,42.99,1
3324,12/31/2015,FHN,13.97,40.37,1
3325,10/21/2016,FHN,14.86,27.39,1
3326,11/25/2016,FHN,18.27,1.86,0
3327,12/13/2016,FHN,19.49,1.59,0
3328,12/30/2016,FHN,19.61,2.45,0
3329,10/23/2017,FHN,18.93,6.13,1
3330,11/28/2017,FHN,19.06,5.4,1
3331,12/14/2017,FHN,19.72,1.88,0
3332,12/12/2013,FIS,47.67,21.52,1
3333,12/31/2013,FIS,50.67,17.86,1
3334,10/22/2014,FIS,52.08,31.66,1
3335,11/25/2014,FIS,57.82,8.44,1
3336,12/12/2014,FIS,57.93,8.23,1
3337,12/31/2014,FIS,59.72,-0.99,0
3338,10/22/2015,FIS,68.57,7.93,1
3339,11/25/2015,FIS,62.7,21.99,1
3340,12/14/2015,FIS,59.63,24.65,1
3341,12/31/2015,FIS,59.13,26.65,1
3342,10/21/2016,FIS,74.01,28.1,1
3343,11/25/2016,FIS,77.71,17.86,1
3344,12/13/2016,FIS,74.33,26.81,1
3345,12/30/2016,FIS,74.89,25.52,1
3346,10/23/2017,FIS,95.71,-1.79,0
3347,11/28/2017,FIS,92.72,1.38,0
3348,12/14/2017,FIS,93.6,0.43,0
3349,12/12/2013,FISV,55.99,22.08,1
3350,12/31/2013,FISV,59.05,20.19,1
3351,10/22/2014,FISV,64.18,47.26,1
3352,11/25/2014,FISV,70.49,35.37,1
3353,12/12/2014,FISV,68.35,39.6,1
3354,12/31/2014,FISV,70.97,28.87,1
3355,10/22/2015,FISV,94.51,4.92,0
3356,11/25/2015,FISV,95.42,10.5,1
3357,12/14/2015,FISV,93.43,13.56,1
3358,12/31/2015,FISV,91.46,16.2,1
3359,10/21/2016,FISV,99.16,28.15,1
3360,11/25/2016,FISV,107.23,19.1,1
3361,12/13/2016,FISV,106.1,23.29,1
3362,12/30/2016,FISV,106.28,23.72,1
3363,10/23/2017,FISV,127.99,2.73,0
3364,11/28/2017,FISV,128.41,2.4,0
3365,12/14/2017,FISV,129.9,1.22,0
3366,12/12/2013,FITB,18.33,-0.22,0
3367,12/31/2013,FITB,19.14,-0.73,0
3368,10/22/2014,FITB,17.45,2.01,0
3369,11/25/2014,FITB,18.73,4.27,0
3370,12/12/2014,FITB,18.29,6.78,1
3371,12/31/2014,FITB,19.0,1.26,0
3372,10/22/2015,FITB,17.8,16.57,1
3373,11/25/2015,FITB,19.53,29.49,1
3374,12/14/2015,FITB,18.88,38.67,1
3375,12/31/2015,FITB,19.24,37.84,1
3376,10/21/2016,FITB,20.75,35.28,1
3377,11/25/2016,FITB,25.57,11.15,1
3378,12/13/2016,FITB,26.18,14.36,1
3379,12/30/2016,FITB,26.52,15.61,1
3380,10/23/2017,FITB,28.43,7.84,1
3381,11/28/2017,FITB,29.24,4.86,0
3382,12/14/2017,FITB,29.68,3.3,0
3383,12/12/2013,FL,35.76,48.32,1
3384,12/31/2013,FL,38.42,38.13,1
3385,10/22/2014,FL,51.66,28.77,1
3386,11/25/2014,FL,53.76,17.84,1
3387,12/12/2014,FL,53.04,19.44,1
3388,12/31/2014,FL,53.07,17.66,1
3389,10/22/2015,FL,66.52,-0.35,0
3390,11/25/2015,FL,63.35,12.61,1
3391,12/14/2015,FL,63.34,18.72,1
3392,12/31/2015,FL,62.44,10.79,1
3393,10/21/2016,FL,66.29,-52.96,0
3394,11/25/2016,FL,72.15,-43.81,0
3395,12/13/2016,FL,75.2,-39.69,0
3396,12/30/2016,FL,69.18,-31.08,0
3397,10/23/2017,FL,31.62,50.79,1
3398,11/28/2017,FL,40.45,17.87,1
3399,12/14/2017,FL,44.33,7.56,1
3400,12/12/2013,FLIR,27.27,12.36,1
3401,12/31/2013,FLIR,28.52,8.66,1
3402,10/22/2014,FLIR,28.23,-4.89,0
3403,11/25/2014,FLIR,30.53,-3.73,0
3404,12/12/2014,FLIR,30.64,-4.08,0
3405,12/31/2014,FLIR,30.99,-11.87,0
3406,10/22/2015,FLIR,26.85,6.22,1
3407,11/25/2015,FLIR,29.39,19.16,1
3408,12/14/2015,FLIR,27.76,30.55,1
3409,12/31/2015,FLIR,27.31,30.9,1
3410,10/21/2016,FLIR,28.52,51.16,1
3411,11/25/2016,FLIR,35.21,33.03,1
3412,12/13/2016,FLIR,36.24,30.74,1
3413,12/30/2016,FLIR,35.75,31.97,1
3414,10/23/2017,FLIR,43.76,7.82,1
3415,11/28/2017,FLIR,47.55,-0.78,0
3416,12/14/2017,FLIR,47.14,0.08,0
3417,12/12/2013,FLR,70.6,-23.1,0
3418,12/31/2013,FLR,75.74,-23.59,0
3419,10/22/2014,FLR,58.62,-25.28,0
3420,11/25/2014,FLR,65.33,-29.27,0
3421,12/12/2014,FLR,54.29,-14.88,0
3422,12/31/2014,FLR,57.87,-20.84,0
3423,10/22/2015,FLR,43.8,11.07,1
3424,11/25/2015,FLR,46.21,11.08,1
3425,12/14/2015,FLR,43.61,28.16,1
3426,12/31/2015,FLR,45.81,13.08,1
3427,10/21/2016,FLR,48.65,-12.54,0
3428,11/25/2016,FLR,53.85,-12.24,0
3429,12/13/2016,FLR,55.89,-10.48,0
3430,12/30/2016,FLR,51.8,-0.68,0
3431,10/23/2017,FLR,42.58,20.83,1
3432,11/28/2017,FLR,47.64,8.0,1
3433,12/14/2017,FLR,49.87,3.17,0
3434,12/12/2013,FLS,66.22,-21.23,0
3435,12/31/2013,FLS,72.55,-21.41,0
3436,10/22/2014,FLS,61.09,-32.21,0
3437,11/25/2014,FLS,64.12,-30.36,0
3438,12/12/2014,FLS,52.16,-14.4,0
3439,12/31/2014,FLS,57.02,-28.57,0
3440,10/22/2015,FLS,41.41,3.12,0
3441,11/25/2015,FLS,44.65,2.22,0
3442,12/14/2015,FLS,39.89,24.14,1
3443,12/31/2015,FLS,40.73,16.45,1
3444,10/21/2016,FLS,42.7,4.5,0
3445,11/25/2016,FLS,45.93,-14.02,0
3446,12/13/2016,FLS,49.52,-17.16,0
3447,12/30/2016,FLS,47.43,-11.87,0
3448,10/23/2017,FLS,44.61,-6.3,0
3449,11/28/2017,FLS,41.12,1.65,0
3450,12/14/2017,FLS,40.2,3.98,0
3451,12/12/2013,FLWS,4.93,51.93,1
3452,12/31/2013,FLWS,5.41,52.31,1
3453,10/22/2014,FLWS,7.77,23.81,1
3454,11/25/2014,FLWS,8.52,-7.39,0
3455,12/12/2014,FLWS,7.49,5.34,1
3456,12/31/2014,FLWS,8.24,-11.65,0
3457,10/22/2015,FLWS,9.62,-1.87,0
3458,11/25/2015,FLWS,7.89,34.98,1
3459,12/14/2015,FLWS,7.82,33.63,1
3460,12/31/2015,FLWS,7.28,46.98,1
3461,10/21/2016,FLWS,9.44,,0
3462,11/25/2016,FLWS,11.2,-13.84,0
3463,12/13/2016,FLWS,10.45,3.83,0
3464,12/30/2016,FLWS,10.7,0.93,0
3465,10/23/2017,FLWS,9.3,16.13,1
3466,11/28/2017,FLWS,10.05,7.46,1
3467,12/14/2017,FLWS,10.75,0.47,0
3468,12/12/2013,FMC,70.08,-24.49,0
3469,12/31/2013,FMC,72.13,-23.72,0
3470,10/22/2014,FMC,56.24,-35.21,0
3471,11/25/2014,FMC,54.09,-22.94,0
3472,12/12/2014,FMC,52.92,-21.24,0
3473,12/31/2014,FMC,55.02,-30.35,0
3474,10/22/2015,FMC,36.44,28.95,1
3475,11/25/2015,FMC,41.68,29.41,1
3476,12/14/2015,FMC,36.15,59.09,1
3477,12/31/2015,FMC,38.32,46.61,1
3478,10/21/2016,FMC,46.99,100.17,1
3479,11/25/2016,FMC,54.58,70.7,1
3480,12/13/2016,FMC,57.51,57.73,1
3481,12/30/2016,FMC,56.18,68.74,1
3482,10/23/2017,FMC,94.21,0.63,0
3483,11/28/2017,FMC,94.5,0.32,0
3484,12/14/2017,FMC,89.86,5.5,1
3485,12/12/2013,FOSL,120.55,-11.31,0
3486,12/31/2013,FOSL,119.94,-7.67,0
3487,10/22/2014,FOSL,99.66,-45.27,0
3488,11/25/2014,FOSL,110.59,-64.9,0
3489,12/12/2014,FOSL,106.92,-63.69,0
3490,12/31/2014,FOSL,110.74,-66.99,0
3491,10/22/2015,FOSL,54.54,-47.93,0
3492,11/25/2015,FOSL,38.82,-9.22,0
3493,12/14/2015,FOSL,37.19,-13.98,0
3494,12/31/2015,FOSL,36.56,-29.27,0
3495,10/21/2016,FOSL,28.4,,0
3496,11/25/2016,FOSL,35.96,,0
3497,12/13/2016,FOSL,31.99,,0
3498,12/30/2016,FOSL,25.86,,0
3499,10/23/2017,FOSL,,,0
3500,11/28/2017,FOSL,,,0
3501,12/14/2017,FOSL,,,0
3502,12/12/2013,FRX,54.99,,0
3503,12/31/2013,FRX,60.03,,0
3504,10/22/2014,FRX,,,0
3505,11/25/2014,FRX,,,0
3506,12/12/2014,FRX,,,0
3507,12/31/2014,FRX,,,0
3508,10/22/2015,FRX,,,0
3509,11/25/2015,FRX,,,0
3510,12/14/2015,FRX,,,0
3511,12/31/2015,FRX,,,0
3512,10/21/2016,FRX,,,0
3513,11/25/2016,FRX,,,0
3514,12/13/2016,FRX,,,0
3515,12/30/2016,FRX,,,0
3516,10/23/2017,FRX,,,0
3517,11/28/2017,FRX,,,0
3518,12/14/2017,FRX,,,0
3519,12/12/2013,FSLR,54.39,-22.56,0
3520,12/31/2013,FSLR,54.64,-18.39,0
3521,10/22/2014,FSLR,54.75,-8.88,0
3522,11/25/2014,FSLR,51.04,10.5,1
3523,12/12/2014,FSLR,42.12,33.9,1
3524,12/31/2014,FSLR,44.59,47.99,1
3525,10/22/2015,FSLR,49.89,-15.31,0
3526,11/25/2015,FSLR,56.4,-47.91,0
3527,12/14/2015,FSLR,58.41,-42.44,0
3528,12/31/2015,FSLR,65.99,-51.37,0
3529,10/21/2016,FSLR,42.25,,0
3530,11/25/2016,FSLR,30.6,,0
3531,12/13/2016,FSLR,33.62,,0
3532,12/30/2016,FSLR,32.09,,0
3533,10/23/2017,FSLR,,,0
3534,11/28/2017,FSLR,,,0
3535,12/14/2017,FSLR,,,0
3536,12/12/2013,FTI,50.76,-15.72,0
3537,12/31/2013,FTI,51.96,-10.3,0
3538,10/22/2014,FTI,51.58,-36.87,0
3539,11/25/2014,FTI,53.09,-36.45,0
3540,12/12/2014,FTI,42.78,-21.13,0
3541,12/31/2014,FTI,46.61,-38.06,0
3542,10/22/2015,FTI,32.56,1.66,0
3543,11/25/2015,FTI,33.74,3.62,0
3544,12/14/2015,FTI,29.04,22.38,1
3545,12/31/2015,FTI,28.87,22.48,1
3546,10/21/2016,FTI,33.1,-23.35,0
3547,11/25/2016,FTI,33.81,-19.96,0
3548,12/13/2016,FTI,35.54,-19.5,0
3549,12/30/2016,FTI,35.36,-10.97,0
3550,10/23/2017,FTI,24.87,26.58,1
3551,11/28/2017,FTI,27.5,14.47,1
3552,12/14/2017,FTI,27.61,14.02,1
3553,12/12/2013,FTR,3.36,50.6,1
3554,12/31/2013,FTR,3.51,53.56,1
3555,10/22/2014,FTR,4.98,-7.03,0
3556,11/25/2014,FTR,5.59,-25.22,0
3557,12/12/2014,FTR,5.06,-17.39,0
3558,12/31/2014,FTR,5.39,-24.3,0
3559,10/22/2015,FTR,4.63,-18.14,0
3560,11/25/2015,FTR,4.18,-21.77,0
3561,12/14/2015,FTR,3.93,-15.78,0
3562,12/31/2015,FTR,4.08,-20.34,0
3563,10/21/2016,FTR,3.79,,0
3564,11/25/2016,FTR,3.44,,0
3565,12/13/2016,FTR,3.31,,0
3566,12/30/2016,FTR,3.25,,0
3567,10/23/2017,FTR,,,0
3568,11/28/2017,FTR,,,0
3569,12/14/2017,FTR,,,0
